doctype;docentry;itype;TransNo;remarks;transdate;Collector
13;1608;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1653;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1655;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1657;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1659;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1660;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1662;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1663;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1665;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1730;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1731;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1732;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1733;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1736;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1740;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1744;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1748;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1752;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1753;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1754;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1757;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1762;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1767;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1773;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1799;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1801;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1803;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1805;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1807;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1811;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1813;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1817;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1820;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1827;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1831;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1834;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1843;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1853;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1855;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1858;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1862;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1866;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1869;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1871;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1873;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1876;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1878;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1881;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1920;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1927;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1928;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1930;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1931;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1933;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1934;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1938;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1941;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1942;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1944;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1962;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1963;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;1965;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2002;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2004;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2006;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2011;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2017;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2019;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2021;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2022;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2024;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2027;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2028;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2030;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2031;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2032;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2033;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2035;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2036;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2037;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2038;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2040;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2041;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2042;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2046;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;2048;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;22090;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46443;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46445;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46739;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46741;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46742;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46743;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46744;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46749;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46755;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46757;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;46760;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47791;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47792;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47793;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47794;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47795;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;47797;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50505;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50509;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50512;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50517;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50521;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50525;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50530;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50537;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50541;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50546;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50549;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50552;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;50566;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51319;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51320;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51321;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51322;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51323;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51324;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51325;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51328;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51334;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51337;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51342;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51346;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51348;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51352;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51353;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51356;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51358;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51361;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51372;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51374;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51378;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51383;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51385;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51388;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51389;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51391;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51394;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51395;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51398;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51402;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51404;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51406;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51407;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51408;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51409;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51412;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51415;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51417;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51420;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51423;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51426;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51429;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51432;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51436;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51439;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51440;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51443;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51444;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;51446;Tukar Faktur;PY-IN-23004509;;2023-01-23;Susilo
13;54602;Tukar Faktur;PY-IN-23004540;;2023-01-23;Bayu
13;22552;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;22553;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;52367;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;52369;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;53123;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;53126;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;53252;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;53253;Tukar Faktur;PY-IN-23004543;;2023-01-23;Bibit
13;51635;Tukar Faktur;PY-IN-23004546;;2023-01-23;Bayu
13;52479;Tukar Faktur;PY-IN-23004546;;2023-01-23;Bayu
13;52482;Tukar Faktur;PY-IN-23004546;;2023-01-23;Bayu
13;52486;Tukar Faktur;PY-IN-23004546;;2023-01-23;Bayu
13;1209;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;1990;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;29608;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;46804;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;47446;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;47447;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;48567;Tukar Faktur;PY-IN-23004550;;2023-01-23;Amir
13;1722;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;1926;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;46733;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;47085;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;47093;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49093;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49097;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49105;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49119;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49125;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;49134;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50698;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50701;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50716;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50744;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50770;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50771;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50773;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;50784;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;51985;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;51990;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;51994;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;51999;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;52638;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;52973;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;52974;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;52976;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;52978;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;53789;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;53791;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;53793;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54799;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54800;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54802;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54804;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54816;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54821;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54825;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54830;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54834;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54839;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54842;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;54844;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;55390;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;55392;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;55394;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;55397;Tukar Faktur;PY-IN-23004549;;2023-01-23;Imam
13;47387;Tukar Faktur;PY-IN-23004554;;2023-01-23;Bayu
13;51693;Tukar Faktur;PY-IN-23004554;;2023-01-23;Bayu
13;51887;Tukar Faktur;PY-IN-23004556;;2023-01-23;Budi
13;10374;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;10375;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;1081;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;22414;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;47586;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;48393;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;48905;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;50432;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;54210;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;54680;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;55009;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;7999;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;8011;Tukar Faktur;PY-IN-23004555;;2023-01-23;Jhon
13;22153;Tukar Faktur;PY-IN-23004557;;2023-01-23;AMIR
13;47102;Tukar Faktur;PY-IN-23004557;;2023-01-23;AMIR
13;47110;Tukar Faktur;PY-IN-23004557;;2023-01-23;AMIR
13;49935;Tukar Faktur;PY-IN-23004557;;2023-01-23;AMIR
13;52581;Tukar Faktur;PY-IN-23004557;;2023-01-23;AMIR
13;49395;Tukar Faktur;PY-IN-23004558;;2023-01-23;Bayu
13;48532;Tukar Faktur;PY-IN-23004560;;2023-01-23;Yohanes
13;54028;Tukar Faktur;PY-IN-23004562;;2023-01-23;Jhon
13;1923;Tukar Faktur;PY-IN-23004567;;2023-01-23;Amir
13;54390;Tukar Faktur;PY-IN-23004571;;2023-01-23;Amir
13;1880;Tukar Faktur;PY-IN-23004572;;2023-01-23;Affen
13;47018;Tukar Faktur;PY-IN-23004572;;2023-01-23;Affen
13;52701;Tukar Faktur;PY-IN-23004572;;2023-01-23;Affen
13;53850;Tukar Faktur;PY-IN-23004573;;2023-01-23;Affen
13;54879;Tukar Faktur;PY-IN-23004574;;2023-01-23;NO COLLECTOR
13;52825;Tukar Faktur;PY-IN-23004575;;2023-01-23;Affen
13;47141;Tukar Faktur;PY-IN-23004576;;2023-01-23;Ferry
13;47147;Tukar Faktur;PY-IN-23004576;;2023-01-23;Ferry
13;49833;Tukar Faktur;PY-IN-23004576;;2023-01-23;Ferry
13;1741;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;1771;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;1774;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;1777;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;56211;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;56213;Tukar Faktur;PY-IN-23004582;;2023-01-23;Irfan
13;48814;Tukar Faktur;PY-IN-23004584;;2023-01-23;Yohanes
13;49079;Tukar Faktur;PY-IN-23004584;;2023-01-23;Yohanes
13;50365;Tukar Faktur;PY-IN-23004584;;2023-01-23;Yohanes
13;46728;Tukar Faktur;PY-IN-23004586;;2023-01-23;Jefri
13;1624;Tukar Faktur;PY-IN-23004587;;2023-01-24;Jefri
13;54080;Tukar Faktur;PY-IN-23004589;;2023-01-23;Jhon
13;48244;Tukar Faktur;PY-IN-23004590;;2023-01-23;Jhon
13;49873;Tukar Faktur;PY-IN-23004590;;2023-01-23;Jhon
13;1243;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;1245;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;1247;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;46485;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;46489;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;46855;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;52424;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;52433;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;52439;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;52444;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;52449;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;53196;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;53198;Tukar Faktur;PY-IN-23004591;;2023-01-23;Yohanes
13;22851;Tukar Faktur;PY-IN-23004592;;2023-01-23;Bayu
13;22852;Tukar Faktur;PY-IN-23004592;;2023-01-23;Bayu
13;22853;Tukar Faktur;PY-IN-23004592;;2023-01-23;Bayu
13;52759;Tukar Faktur;PY-IN-23004592;;2023-01-23;Bayu
13;54143;Tukar Faktur;PY-IN-23004592;;2023-01-23;Bayu
13;1040;Tukar Faktur;PY-IN-23004597;;2023-01-23;Budi
13;174;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;22425;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;22428;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;29654;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;29655;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;29656;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;47134;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;47139;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;47611;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;49114;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;50096;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;51049;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;53079;Tukar Faktur;PY-IN-23004594;;2023-01-24;Jhon
13;49081;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;49084;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;49086;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;49621;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;49625;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;50061;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;50067;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;50766;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;50995;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;50997;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;51086;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;51087;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;53114;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;53119;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;53141;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;53145;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;53452;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;56275;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;56287;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;56290;Tukar Faktur;PY-IN-23004599;;2023-01-24;Susilo
13;25478;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;25481;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28055;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28064;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28065;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28066;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28067;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28068;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28069;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28070;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28071;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28134;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28135;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28136;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28137;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28184;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28239;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28240;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28242;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;28243;Giro;PY-IN-23004601;;2023-01-24;Susilo
13;53383;Tukar Faktur;PY-IN-23004603;;2023-01-24;Ilyas
13;53384;Tukar Faktur;PY-IN-23004603;;2023-01-24;Ilyas
13;53564;Tukar Faktur;PY-IN-23004603;;2023-01-24;Ilyas
13;53503;Tukar Faktur;PY-IN-23004605;;2023-01-24;Ridwan
13;49399;Tukar Faktur;PY-IN-23004609;;2023-01-24;Fuad
13;22818;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;22819;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;22823;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;52182;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;52201;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;52204;Tukar Faktur;PY-IN-23004610;;2023-01-23;Affen
13;51556;Tukar Faktur;PY-IN-23004613;;2023-01-23;Bayu
13;51898;Tukar Faktur;PY-IN-23004613;;2023-01-23;Bayu
13;51900;Tukar Faktur;PY-IN-23004613;;2023-01-23;Bayu
13;51902;Tukar Faktur;PY-IN-23004613;;2023-01-23;Bayu
13;1939;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;22685;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;47192;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;47194;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;49497;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;49509;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;50692;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;50696;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;50794;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;52682;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;54618;Tukar Faktur;PY-IN-23004614;;2023-01-23;Susilo
13;47751;Tukar Faktur;PY-IN-23004615;;2023-01-23;Yohanes
